Fecha,Tiempo en la página,Muestreo de carga de página,Promedio de tiempo en la página,Tiempo de búsqueda de dominio (ms),Promedio de páginas vistas por búsqueda,Tiempo de descarga de la página (ms),Tiempo medio de descarga de la página (s),Tiempo de redirección (ms),Tiempo medio de redirección (s),Tiempo de conexión de servidor (ms),Tiempo medio de conexión de servidor (es),Tiempo medio de respuesta de servidor (es),Tiempo medio de respuesta de servidor (es),Muestra de métricas de velocidad,Tiempo de interacción de documento (milésimas de segundo),Tiempo medio de interacción de documento (segundos),Tiempo de carga de contenido de documento (milésimas de segundo),Muestra de métricas de latencia de DOM
20181119,440594,35,79.63021868787277,439,null,34504,0.9858285714285714,3337,0.09534285714285715,6205,0.17728571428571427,0.45054285714285713,0.45054285714285713,35,258492,7.385485714285714,258500,35
20181120,432686,19,78.05989536352156,198,null,8819,0.4641578947368421,1559,0.08205263157894736,2566,0.13505263157894737,0.34563157894736846,0.34563157894736846,19,53394,2.8102105263157897,53398,19
20181121,501438,88,83.35073138297872,808,null,162241,1.8436477272727272,5769,0.06555681818181819,18665,0.21210227272727272,0.9524545454545454,0.9524545454545454,88,637956,7.2495,637963,88
20181122,506477,221,83.09712879409352,260,null,52015,0.23536199095022625,6018,0.02723076923076923,23239,0.10515384615384617,0.8375656108597285,0.8375656108597285,221,698728,3.161665158371041,698755,221
20181123,502744,35,74.72413793103448,24,null,19685,0.5624285714285715,2734,0.07811428571428572,6673,0.19065714285714283,0.8645714285714285,0.8645714285714285,35,185231,5.292314285714285,185234,35
20181124,337191,53,69.66756198347107,715,null,29080,0.5486792452830189,2436,0.0459622641509434,9042,0.17060377358490567,0.5689811320754717,0.5689811320754717,53,241055,4.548207547169811,241057,53
20181125,319401,52,71.35857908847186,23,null,50043,0.9623653846153847,3644,0.07007692307692308,10053,0.19332692307692306,0.43961538461538463,0.43961538461538463,52,229994,4.422961538461538,230007,52
20181126,595728,89,81.72972972972973,407,null,37653,0.42306741573033707,3588,0.040314606741573035,19137,0.21502247191011237,0.579943820224719,0.579943820224719,89,413929,4.650887640449438,413945,89
20181127,456440,80,76.37884872824633,349,null,56083,0.7010375,6264,0.0783,8701,0.1087625,0.957225,0.957225,80,561347,7.016837499999999,561362,80
20181128,397076,44,81.05245968565013,667,null,43278,0.9835909090909091,3345,0.07602272727272727,5843,0.13279545454545452,0.7070227272727273,0.7070227272727273,44,220089,5.002022727272727,220223,44
20181129,343964,46,81.83773495122531,518,null,34153,0.7424565217391303,1652,0.03591304347826087,9969,0.2167173913043478,0.5184565217391304,0.5184565217391304,46,299988,6.521478260869565,300580,46
20181130,329076,16,78.91510791366906,31,null,9701,0.6063125,1336,0.0835,2507,0.1566875,0.40575,0.40575,16,172867,10.8041875,172871,16
20181201,253208,15,72.241940085592,142,null,15363,1.0242,912,0.0608,6035,0.4023333333333333,0.6682,0.6682,15,111068,7.404533333333334,111070,15
20181202,269219,27,72.04147712068504,34,null,33666,1.246888888888889,1281,0.04744444444444444,9529,0.3529259259259259,0.47914814814814816,0.47914814814814816,27,134495,4.981296296296296,134500,27
20181203,382039,68,75.92189984101749,1408,null,134493,1.9778382352941175,8367,0.12304411764705883,20611,0.30310294117647063,23.66779411764706,23.66779411764706,68,2032021,29.88266176470588,2032122,68
20181204,388742,48,76.37367387033399,576,null,22896,0.477,4843,0.10089583333333332,9477,0.1974375,0.5696458333333334,0.5696458333333334,48,303624,6.3255,303636,48
20181205,354475,31,73.89514279758183,534,null,28002,0.9032903225806451,1548,0.049935483870967745,18883,0.6091290322580645,0.7488387096774194,0.7488387096774194,31,181042,5.840064516129032,181047,31
20181206,315842,61,76.77248420029169,719,null,25005,0.40991803278688527,15004,0.24596721311475409,8265,0.13549180327868854,0.3312131147540983,0.3312131147540983,61,323451,5.302475409836066,323463,61
20181207,239806,29,76.39566741000318,545,null,23839,0.8220344827586207,1980,0.06827586206896552,3948,0.13613793103448277,0.47617241379310343,0.47617241379310343,29,265086,9.140896551724138,265091,29
20181208,220528,34,72.20956123117223,1338,null,44711,1.315029411764706,3199,0.09408823529411765,9923,0.2918529411764706,0.588735294117647,0.588735294117647,34,307977,9.058147058823529,307980,34
20181209,238305,58,65.5043980208906,5028,null,36318,0.6261724137931035,4363,0.07522413793103448,8890,0.1532758620689655,0.5767413793103449,0.5767413793103449,58,367582,6.337620689655172,367598,58
20181210,447543,83,81.12071778140293,1189,null,49639,0.5980602409638555,4958,0.05973493975903615,13212,0.15918072289156626,0.4852168674698795,0.4852168674698795,83,510517,6.150807228915663,510531,83
20181211,429515,58,78.27865864771277,598,null,33754,0.5819655172413793,5587,0.09632758620689655,8013,0.1381551724137931,0.5575344827586207,0.5575344827586207,58,273847,4.7215,274005,58
20181212,442424,92,87.31478192224196,186,null,52166,0.5670217391304347,3874,0.042108695652173914,19391,0.2107717391304348,0.6299130434782608,0.6299130434782608,92,412469,4.483358695652174,412496,92
20181213,393412,31,87.6195991091314,5250,null,26516,0.8553548387096774,2426,0.07825806451612904,16869,0.5441612903225806,0.6900967741935484,0.6900967741935484,31,339958,10.966387096774193,339966,31
20181214,343974,45,81.58776091081594,486,null,20775,0.46166666666666667,5369,0.11931111111111112,8106,0.1801333333333333,0.43006666666666665,0.43006666666666665,45,341995,7.599888888888889,342013,45
20181215,240271,18,74.13483492749151,724,null,20130,1.1183333333333332,3181,0.17672222222222222,2970,0.165,0.5742222222222222,0.5742222222222222,18,137914,7.661888888888889,139015,18
20181216,213171,30,72.77944691020826,110,null,56372,1.8790666666666667,3126,0.1042,14972,0.49906666666666666,0.7519,0.7519,30,228231,7.6076999999999995,228238,30
20181217,377369,34,78.0817297744672,485,null,21352,0.628,789,0.023205882352941177,8339,0.24526470588235294,0.5261470588235294,0.5261470588235294,34,202752,5.963294117647059,202761,34
20181218,330708,84,73.73645484949833,2861,null,133358,1.587595238095238,4165,0.04958333333333333,25183,0.29979761904761904,0.7415238095238095,0.7415238095238095,84,503301,5.991678571428571,503319,84
20181219,342392,16,80.2418561049918,511,null,17342,1.083875,765,0.0478125,9086,0.567875,0.5235,0.5235,16,184912,11.557,184916,16
20181220,394826,39,84.20260183407976,527,null,27516,0.7055384615384616,3447,0.08838461538461538,17391,0.4459230769230769,0.564,0.564,39,271496,6.961435897435898,271829,39
20181221,265184,13,74.67868206139116,205,null,29895,2.2996153846153846,7059,0.543,9475,0.7288461538461538,0.4614615384615385,0.4614615384615385,13,159248,12.249846153846153,159250,13
20181222,181701,5,75.55135135135136,184,null,880,0.176,357,0.0714,1608,0.3216,0.2034,0.2034,5,14157,2.8314,14158,5
20181223,141000,18,72.98136645962732,276,null,19896,1.1053333333333333,588,0.03266666666666666,1685,0.09361111111111112,1.6789444444444444,1.6789444444444444,18,160308,8.906,160319,18
20181224,99173,18,72.86774430565761,137,null,6254,0.34744444444444444,1753,0.09738888888888889,4196,0.2331111111111111,0.4691111111111111,0.4691111111111111,18,81911,4.550611111111111,81915,18
20181225,143353,45,77.27924528301887,94,null,11783,0.26184444444444444,2362,0.05248888888888889,3195,0.071,0.5377333333333334,0.5377333333333334,45,159890,3.5531111111111113,159899,45
20181226,361291,73,94.03722019781364,194,null,30948,0.4239452054794521,5775,0.07910958904109588,6684,0.09156164383561644,0.3041917808219178,0.3041917808219178,73,437055,5.987054794520548,437073,73
20181227,393305,16,79.9400406504065,846,null,15769,0.9855625,723,0.0451875,2692,0.16825,0.5169375,0.5169375,16,109819,6.8636875,109912,16
20181228,302474,28,77.04381049414162,408,null,17406,0.6216428571428572,5742,0.20507142857142857,8751,0.31253571428571425,0.6015357142857143,0.6015357142857143,28,145693,5.203321428571429,145701,28
20181229,187054,33,67.97020348837209,704,null,44023,1.334030303030303,13207,0.4002121212121212,5186,0.15715151515151515,0.49878787878787884,0.49878787878787884,33,318243,9.643727272727272,318248,33
20181230,133654,16,58.90436315557514,1,null,13314,0.832125,2568,0.1605,307,0.0191875,0.330875,0.330875,16,64600,4.0375,64601,16
20181231,106155,36,71.34072580645162,662,null,29626,0.8229444444444445,2330,0.06472222222222222,8157,0.22658333333333333,0.5952777777777778,0.5952777777777778,36,239018,6.639388888888889,239023,36
20190101,110251,9,54.33760473139478,1737,null,13804,1.533777777777778,394,0.04377777777777778,9355,1.0394444444444444,0.5755555555555556,0.5755555555555556,9,100131,11.125666666666666,100134,9
20190102,388086,30,86.66502903081732,277,null,28314,0.9438,1276,0.04253333333333333,10732,0.35773333333333335,0.6853333333333333,0.6853333333333333,30,240963,8.0321,240970,30
20190103,429191,80,82.74358974358974,646,null,39389,0.49236250000000004,3016,0.037700000000000004,17263,0.2157875,0.5792,0.5792,80,249745,3.1218125,249755,80
20190104,410024,39,80.90449881610103,121,null,31307,0.8027435897435897,2780,0.07128205128205128,6068,0.1555897435897436,0.5435641025641026,0.5435641025641026,39,226588,5.809948717948718,226594,39
20190105,293032,31,75.32956298200514,91,null,17194,0.5546451612903226,6360,0.20516129032258065,3841,0.12390322580645162,0.6288387096774194,0.6288387096774194,31,283761,9.15358064516129,283771,31
20190106,255010,44,65.0038236043844,80,null,28853,0.65575,3786,0.08604545454545455,5108,0.11609090909090909,0.4053409090909091,0.4053409090909091,44,308600,7.013636363636364,308612,44
20190107,319302,50,63.69479353680431,2000,null,162789,3.25578,10813,0.21625999999999998,16173,0.32345999999999997,0.78052,0.78052,50,493498,9.869959999999999,493506,50
20190108,476852,65,76.40634513699727,838,null,44066,0.6779384615384615,6159,0.09475384615384616,8845,0.13607692307692307,0.6443692307692307,0.6443692307692307,65,391969,6.030292307692308,391987,65
20190109,490511,84,81.50731139913593,4828,null,68262,0.8126428571428571,3741,0.04453571428571428,16555,0.19708333333333333,0.6320714285714285,0.6320714285714285,84,395317,4.706154761904761,395328,84
20190110,457409,46,78.4174524258529,7983,null,32215,0.7003260869565218,10040,0.2182608695652174,20544,0.4466086956521739,0.7406086956521739,0.7406086956521739,46,275156,5.981652173913043,275163,46
20190111,196710,41,85.15584415584415,51,null,16562,0.4039512195121951,23968,0.5845853658536586,1239,0.03021951219512195,0.5920243902439024,0.5920243902439024,41,121213,2.9564146341463418,121218,41
20190112,184452,8,74.9195775792039,0,null,1159,0.144875,12758,1.59475,0,0,1.103,1.103,8,158800,19.85,158806,8
20190113,177413,93,69.6556733411857,469,null,16864,0.18133333333333335,14903,0.16024731182795698,3126,0.03361290322580645,0.49213978494623656,0.49213978494623656,93,526553,5.661860215053763,526567,93
20190114,268712,34,74.22983425414364,77,null,12928,0.38023529411764706,11613,0.34155882352941175,1873,0.055088235294117646,0.5421470588235294,0.5421470588235294,34,185587,5.458441176470588,185596,34
20190115,342750,55,83.45507669831994,181,null,57592,1.047127272727273,25046,0.45538181818181817,4803,0.08732727272727273,0.6278727272727272,0.6278727272727272,55,263942,4.798945454545454,263949,55
20190116,454911,27,82.68102508178843,38,null,12454,0.46125925925925926,13528,0.5010370370370371,3280,0.12148148148148148,0.48062962962962963,0.48062962962962963,27,131912,4.88562962962963,131917,27
20190117,437457,119,83.83614411651973,393,null,59422,0.49934453781512605,10087,0.08476470588235294,9479,0.07965546218487396,0.5467647058823529,0.5467647058823529,119,577037,4.849050420168067,577066,119
20190118,451095,55,79.01471361008933,51,null,45320,0.824,11774,0.21407272727272728,12345,0.22445454545454546,0.5698181818181819,0.5698181818181819,55,258686,4.703381818181818,258694,55
20190119,299874,67,66.60906263882718,219,null,41689,0.6222238805970149,2927,0.0436865671641791,9333,0.13929850746268657,0.6153582089552239,0.6153582089552239,67,180646,2.696208955223881,180655,67
20190120,291591,10,57.18591880760933,4643,null,11266,1.1265999999999998,534,0.053399999999999996,1721,0.1721,0.4501,0.4501,10,49456,4.945600000000001,49456,10
20190121,502150,114,73.61823779504472,415,null,133956,1.1750526315789473,9679,0.08490350877192983,21512,0.1887017543859649,0.4975263157894737,0.4975263157894737,114,471491,4.135885964912281,471509,114
20190122,484437,73,73.27741642716684,438,null,136546,1.8704931506849316,6618,0.09065753424657534,10631,0.14563013698630137,0.7297671232876712,0.7297671232876712,73,392746,5.380082191780821,392764,73
20190123,544279,36,77.1261159132776,365,null,32276,0.8965555555555556,6578,0.18272222222222223,7181,0.19947222222222222,0.69675,0.69675,36,191833,5.328694444444444,191839,36
20190124,543778,45,73.76261530113945,429,null,42088,0.9352888888888888,11774,0.26164444444444446,12860,0.2857777777777778,0.5634444444444444,0.5634444444444444,45,206359,4.585755555555555,208498,45
20190125,475861,134,70.92875242211954,450,null,95279,0.7110373134328358,8986,0.06705970149253732,15885,0.11854477611940298,0.4428805970149254,0.4428805970149254,134,353570,2.638582089552239,353596,134
20190126,326647,79,62.9741661846925,5655,null,53620,0.6787341772151899,15804,0.2000506329113924,13741,0.1739367088607595,0.4781012658227848,0.4781012658227848,79,264062,3.3425569620253164,264074,79
20190127,338214,76,55.60901019401513,1583,null,89803,1.1816184210526317,7404,0.09742105263157895,30939,0.4070921052631579,0.4933157894736842,0.4933157894736842,76,302960,3.986315789473684,302996,76
20190128,622875,88,78.67563471011746,3036,null,81099,0.9215795454545455,20564,0.23368181818181818,50395,0.5726704545454545,0.6639318181818181,0.6639318181818181,88,386230,4.388977272727273,386248,88
20190129,515374,89,71.47053113299127,930,null,60127,0.6755842696629213,10119,0.11369662921348316,12994,0.146,0.5109325842696629,0.5109325842696629,89,258421,2.9036067415730336,258440,89
20190130,512844,40,71.76658270361041,166,null,33957,0.8489249999999999,2681,0.067025,9151,0.228775,0.5746749999999999,0.5746749999999999,40,208075,5.201875,208082,40
20190131,498989,151,73.79310854776693,1188,null,104503,0.6920728476821192,7738,0.05124503311258278,13513,0.08949006622516556,0.41857615894039735,0.41857615894039735,151,521430,3.45317880794702,526232,151
20190201,458186,50,68.81736257134274,1848,null,164283,3.28566,2088,0.04176,18868,0.37736000000000003,0.60788,0.60788,50,484088,9.68176,484095,50
20190202,394571,88,64.73683347005742,795,null,49146,0.5584772727272728,17076,0.19404545454545452,9749,0.1107840909090909,0.4545568181818182,0.4545568181818182,88,260978,2.965659090909091,260997,88
20190203,344049,16,56.97118728266269,235,null,40836,2.55225,5096,0.3185,6439,0.4024375,0.7851875,0.7851875,16,114580,7.16125,114584,16
20190204,521216,54,73.06083543594056,153,null,53720,0.9948148148148148,1848,0.03422222222222222,8093,0.14987037037037038,0.6244259259259259,0.6244259259259259,54,225299,4.172203703703704,225315,54
20190205,477569,37,70.23073529411765,966,null,33551,0.9067837837837838,1752,0.04735135135135136,7624,0.20605405405405405,0.7836486486486487,0.7836486486486487,37,177320,4.792432432432433,177334,37
20190206,440392,57,70.21556122448979,25086,null,38237,0.6708245614035089,6332,0.11108771929824561,11028,0.19347368421052633,0.47528070175438597,0.47528070175438597,57,264323,4.637245614035088,264331,57
20190207,459883,46,73.22977707006369,1448,null,71956,1.5642608695652176,5600,0.12173913043478261,2705,0.058804347826086956,0.42160869565217396,0.42160869565217396,46,203500,4.423913043478261,203506,46
20190208,433042,37,71.0487284659557,1843,null,51195,1.3836486486486488,4010,0.10837837837837837,3266,0.08827027027027028,0.6584594594594595,0.6584594594594595,37,620829,16.779162162162162,620834,37
20190209,367035,76,59.8947454308094,1683,null,37490,0.4932894736842105,3801,0.05001315789473684,8015,0.10546052631578948,0.6038026315789474,0.6038026315789474,76,230278,3.029973684210526,230875,76
20190210,327923,52,54.42705394190872,700,null,50445,0.9700961538461538,6503,0.12505769230769231,8830,0.16980769230769233,0.6367692307692308,0.6367692307692308,52,181944,3.4989230769230772,181955,52
20190211,507533,57,76.84072672218016,720,null,93672,1.6433684210526316,4776,0.08378947368421052,12716,0.2230877192982456,0.513719298245614,0.513719298245614,57,272174,4.774982456140351,272183,57
20190212,517346,95,78.46898225390565,2398,null,137623,1.4486631578947367,16172,0.17023157894736843,41411,0.43590526315789474,0.7764526315789474,0.7764526315789474,95,423323,4.456031578947369,423339,95
20190213,498978,112,74.40769460184909,1808,null,69286,0.618625,4308,0.038464285714285715,19755,0.1763839285714286,0.5524910714285715,0.5524910714285715,112,410301,3.663401785714286,410315,112
20190214,423576,83,68.89655172413794,558,null,63376,0.763566265060241,2948,0.03551807228915663,7351,0.08856626506024097,0.5955301204819278,0.5955301204819278,83,273896,3.299951807228916,273904,83
20190215,403031,64,67.74768868717432,500,null,43269,0.676078125,5971,0.093296875,9018,0.14090625,0.637,0.637,64,247511,3.867359375,250557,64
20190216,330487,30,64.12242918121846,504,null,19195,0.6398333333333334,1932,0.0644,2266,0.07553333333333333,0.7329666666666667,0.7329666666666667,30,139943,4.664766666666666,144825,30
20190217,284837,73,57.20767222333802,1030,null,36984,0.5066301369863013,4614,0.06320547945205479,5389,0.07382191780821919,0.43394520547945203,0.43394520547945203,73,224095,3.069794520547945,224352,73
20190218,447155,79,66.71963592957326,2948,null,98630,1.248481012658228,2303,0.029151898734177215,23512,0.297620253164557,0.7464303797468355,0.7464303797468355,79,302225,3.8256329113924052,302233,79
20190219,499370,46,73.88223109927505,383,null,27759,0.6034565217391303,12915,0.2807608695652174,14467,0.3145,0.6118913043478261,0.6118913043478261,46,166864,3.627478260869565,166873,46
20190220,400848,22,65.03049967553537,343,null,22475,1.0215909090909092,4522,0.20554545454545453,5086,0.23118181818181818,0.5624545454545455,0.5624545454545455,22,96266,4.375727272727273,96273,22
20190221,420881,49,67.52462698540029,2643,null,48318,0.9860816326530613,2582,0.05269387755102041,13400,0.27346938775510204,0.6177959183673469,0.6177959183673469,49,139046,2.837673469387755,139141,49
20190222,381138,90,71.18752334703026,174,null,81565,0.9062777777777778,5347,0.05941111111111111,21323,0.23692222222222223,0.6178444444444444,0.6178444444444444,90,249430,2.771444444444444,249437,90
20190223,339585,24,62.00200839875844,1980,null,38842,1.6184166666666668,2632,0.10966666666666668,23718,0.98825,0.5097083333333333,0.5097083333333333,24,240026,10.001083333333334,240032,24
20190224,340739,16,57.33451118963487,465,null,14033,0.8770625,1485,0.0928125,1899,0.1186875,0.653,0.653,16,82796,5.17475,82801,16
20190225,511238,114,70.09021113243762,1149,null,67674,0.5936315789473684,8540,0.07491228070175439,16710,0.14657894736842103,0.542859649122807,0.542859649122807,114,426349,3.73990350877193,430440,114
20190226,521143,23,75.48421205098494,1630,null,8850,0.3847826086956522,3386,0.1472173913043478,6844,0.29756521739130437,0.5696521739130435,0.5696521739130435,23,100354,4.363217391304348,100356,23
20190227,505336,67,75.71711117770452,547,null,31309,0.4672985074626866,5746,0.08576119402985075,7301,0.10897014925373134,0.5178358208955224,0.5178358208955224,67,212526,3.1720298507462683,212567,67
20190228,451455,18,72.95652876535229,199,null,8015,0.4452777777777778,2435,0.13527777777777777,9393,0.5218333333333334,0.48594444444444446,0.48594444444444446,18,61826,3.4347777777777777,61828,18
20190301,446732,51,67.22829194883371,264,null,61094,1.1979215686274511,1509,0.029588235294117648,6891,0.13511764705882354,0.5466470588235294,0.5466470588235294,51,301255,5.906960784313726,301550,51
20190302,340860,15,64.15584415584415,380,null,10045,0.6696666666666666,6457,0.43046666666666666,2539,0.16926666666666668,0.5018,0.5018,15,73405,4.893666666666667,73448,15
20190303,353916,60,61.69008192435071,413,null,37402,0.6233666666666666,4407,0.07345,14675,0.24458333333333335,0.60305,0.60305,60,183636,3.0606,183717,60
20190304,538140,47,70.49253340319623,328,null,71170,1.5142553191489363,7043,0.14985106382978722,13865,0.295,0.7702127659574468,0.7702127659574468,47,375917,7.998234042553191,375955,47
20190305,641537,132,68.73856209150327,1936,null,70616,0.534969696969697,7931,0.060083333333333336,25554,0.1935909090909091,0.558560606060606,0.558560606060606,132,486931,3.688871212121212,487924,132
20190306,734537,98,71.90064604541895,851,null,44035,0.4493367346938775,15104,0.15412244897959185,9036,0.09220408163265306,0.6294795918367347,0.6294795918367347,98,331502,3.3826734693877554,332097,98
20190307,621560,184,38.09278666421523,3687,null,106859,0.5807554347826087,19094,0.10377173913043478,29885,0.16241847826086955,0.5534945652173913,0.5534945652173913,184,746408,4.056565217391304,747472,184
20190308,635101,90,31.12477333986768,792,null,92767,1.0307444444444445,20156,0.22395555555555555,16860,0.18733333333333335,0.8141888888888889,0.8141888888888889,90,483627,5.373633333333333,489659,90
20190309,519532,113,26.525681609312773,4102,null,131101,1.1601858407079646,39235,0.34721238938053095,34425,0.30464601769911503,0.5149911504424779,0.5149911504424779,113,933775,8.263495575221238,933976,113
20190310,571416,152,27.0838942079818,1536,null,81742,0.5377763157894736,19746,0.1299078947368421,21112,0.13889473684210527,0.691078947368421,0.691078947368421,152,545844,3.5910789473684215,546056,152
20190311,706247,243,36.62157116930257,904,null,92350,0.3800411522633745,8368,0.03443621399176955,23414,0.09635390946502058,0.5473004115226338,0.5473004115226338,243,663616,2.7309300411522637,664466,243
20190312,551885,198,39.0908768947443,3956,null,56780,0.2867676767676768,5134,0.02592929292929293,11966,0.06043434343434343,0.5522929292929293,0.5522929292929293,198,718000,3.6262626262626263,718450,198
20190313,500252,122,36.46683189969383,1088,null,88358,0.7242459016393443,10408,0.08531147540983607,28736,0.23554098360655737,0.615311475409836,0.615311475409836,122,558736,4.579803278688524,559184,122
20190314,579473,162,35.08555340276096,3524,null,75178,0.4640617283950617,37375,0.23070987654320987,32526,0.20077777777777778,0.8179753086419753,0.8179753086419753,162,788582,4.86779012345679,789292,162
20190315,590739,226,31.69200643776824,2096,null,191614,0.8478495575221239,14830,0.06561946902654867,51214,0.22661061946902655,0.745,0.745,226,1309892,5.7959823008849565,1310724,226
20190316,450374,281,27.893843676452374,1056,null,150780,0.5365836298932385,11118,0.03956583629893238,32198,0.11458362989323843,0.4944626334519573,0.4944626334519573,281,921706,3.2800925266903915,922576,281
20190317,428828,255,27.161641753230302,1008,null,254946,0.9997882352941176,14687,0.057596078431372544,30445,0.1193921568627451,0.6995843137254902,0.6995843137254902,255,1059173,4.1536196078431376,1059928,255
20190318,675700,72,31.779700874800113,406,null,39596,0.5499444444444445,13428,0.1865,13604,0.18894444444444447,0.6854166666666667,0.6854166666666667,72,229826,3.1920277777777777,229954,72
20190319,590747,208,29.961302429375667,1166,null,156248,0.7511923076923077,21696,0.10430769230769231,51352,0.2468846153846154,0.6266057692307693,0.6266057692307693,208,756534,3.637182692307692,757166,208
20190320,631058,288,31.921594415499012,4072,null,156708,0.544125,19421,0.06743402777777777,65535,0.22755208333333335,0.3666215277777778,0.3666215277777778,288,941429,3.268850694444444,942374,288
20190321,668228,129,31.351599887397953,2682,null,163894,1.2704961240310075,8517,0.06602325581395348,42064,0.32607751937984497,0.5451937984496124,0.5451937984496124,129,608166,4.71446511627907,608450,129
20190322,580514,174,29.866440294284097,905,null,76186,0.43785057471264366,32606,0.18739080459770116,15568,0.08947126436781609,0.6797758620689655,0.6797758620689655,174,869755,4.998591954022989,870451,174
20190323,455310,133,26.712232326195366,2328,null,128068,0.9629172932330826,19743,0.14844360902255638,17705,0.13312030075187972,0.7205338345864661,0.7205338345864661,133,544647,4.09509022556391,545147,133
20190324,377649,110,25.706146620379826,986,null,53518,0.4865272727272727,7050,0.06409090909090909,9554,0.08685454545454546,0.43789090909090905,0.43789090909090905,110,369924,3.3629454545454545,370472,110
20190325,417793,307,23.231372330960856,2046,null,305859,0.9962833876221499,18424,0.06001302931596091,58816,0.1915830618892508,0.6617068403908795,0.6617068403908795,307,1081180,3.521758957654723,1085815,307
20190326,647887,181,29.44539380993501,2348,null,89719,0.4956850828729282,19132,0.10570165745856352,20732,0.11454143646408839,0.5502541436464088,0.5502541436464088,181,611879,3.380546961325967,613293,181
20190327,462269,43,37.530973451327434,508,null,30464,0.7084651162790698,10181,0.2367674418604651,5082,0.11818604651162791,0.938,0.938,43,152112,3.5374883720930232,152278,43
20190328,519969,94,34.82246182694883,56,null,76666,0.8155957446808512,8344,0.08876595744680851,33404,0.35536170212765955,0.5458297872340425,0.5458297872340425,94,407978,4.340191489361702,408154,94
20190329,547361,120,33.25603013548818,120,null,227364,1.8947,16290,0.13575,32020,0.2668333333333333,1.1199833333333333,1.1199833333333333,120,726606,6.0550500000000005,727262,120
20190330,357003,126,30.388406537282943,1166,null,115516,0.9167936507936508,4545,0.03607142857142857,29471,0.23389682539682538,0.6651269841269841,0.6651269841269841,126,464587,3.6871984126984128,464663,126
20190331,387444,83,27.935972312351286,553,null,102243,1.2318433734939758,6748,0.0813012048192771,9459,0.11396385542168674,0.668855421686747,0.668855421686747,83,355237,4.279963855421687,355503,83
20190401,486577,101,35.53213086023076,1094,null,39009,0.38622772277227724,6329,0.06266336633663366,11822,0.11704950495049504,0.5945445544554455,0.5945445544554455,101,317519,3.1437524752475245,319969,101
20190402,419061,97,33.95681063122924,1405,null,242999,2.505144329896907,10332,0.10651546391752578,24647,0.25409278350515463,0.686340206185567,0.686340206185567,97,505631,5.212690721649484,505845,97
20190403,399036,113,36.121661989680454,326,null,20466,0.1811150442477876,3601,0.03186725663716814,19671,0.1740796460176991,0.5900442477876107,0.5900442477876107,113,330570,2.9253982300884953,330817,113
20190404,403453,51,34.74149659863946,550,null,11358,0.2227058823529412,9848,0.19309803921568627,6654,0.13047058823529412,0.830764705882353,0.830764705882353,51,173349,3.399,173395,51
20190405,348114,80,32.35260223048327,166,null,34634,0.432925,3852,0.04815,8614,0.10767499999999999,0.446125,0.446125,80,197560,2.4695,197652,80
20190406,324676,142,31.375724777734828,625,null,148698,1.0471690140845071,9050,0.06373239436619718,97678,0.6878732394366198,0.5612676056338028,0.5612676056338028,142,713428,5.024140845070423,713758,142
20190407,236918,156,26.210642770217945,764,null,240126,1.5392692307692306,13278,0.0851153846153846,31592,0.20251282051282052,0.7622564102564102,0.7622564102564102,156,813404,5.214128205128205,814484,156
20190408,450302,188,32.512779783393505,3242,null,132136,0.7028510638297872,12856,0.06838297872340425,35197,0.18721808510638296,0.6884840425531914,0.6884840425531914,188,1530750,8.142287234042552,1531018,188
20190409,451253,118,35.06511772476494,83,null,92155,0.7809745762711865,23710,0.2009322033898305,32601,0.2762796610169492,0.7446694915254237,0.7446694915254237,118,446659,3.785245762711864,446802,118
20190410,465581,50,36.359312768449826,2700,null,37040,0.7407999999999999,2510,0.0502,28642,0.57284,0.61384,0.61384,50,185780,3.7156,185814,50
20190411,344147,43,35.10629399163521,202,null,25418,0.5911162790697674,6313,0.14681395348837212,3078,0.0715813953488372,0.5982325581395348,0.5982325581395348,43,159298,3.7046046511627906,159462,43
20190412,333208,84,30.13820549927641,1160,null,86653,1.0315833333333333,60078,0.7152142857142857,41375,0.4925595238095238,2.52075,2.52075,84,618503,7.363130952380953,618589,84
20190413,269812,66,27.8817815438669,6726,null,53674,0.8132424242424242,4270,0.0646969696969697,8596,0.13024242424242424,0.44812121212121214,0.44812121212121214,66,268332,4.065636363636363,268506,66
20190414,243316,10,26.79396542231032,0,null,28472,2.8472,416,0.0416,4214,0.4214,0.9712000000000001,0.9712000000000001,10,69206,6.9206,69292,10
20190415,474108,101,34.907082903843325,1418,null,66992,0.6632871287128713,8873,0.08785148514851486,31156,0.30847524752475247,1.8462277227722772,1.8462277227722772,101,894859,8.8599900990099,894955,101
20190416,380463,52,32.75617735686612,1362,null,26048,0.5009230769230769,12319,0.23690384615384616,7195,0.1383653846153846,0.5312307692307693,0.5312307692307693,52,361856,6.958769230769231,422240,52
20190417,327532,108,32.272342102670216,1166,null,236614,2.1908703703703702,1774,0.016425925925925927,43982,0.40724074074074074,0.6581296296296297,0.6581296296296297,108,634142,5.871685185185185,636048,108
20190418,192434,18,26.317560175054705,22,null,5484,0.3046666666666667,24,0.0013333333333333333,358,0.01988888888888889,0.2713333333333333,0.2713333333333333,18,39076,2.170888888888889,40968,18
20190419,199959,123,25.945114830673415,482,null,70627,0.5742032520325203,7620,0.06195121951219512,6186,0.050292682926829264,0.5896097560975609,0.5896097560975609,123,400372,3.2550569105691056,400748,123
