Fecha,Página,Nombre de host,Nivel de ruta de página 1,Nivel de ruta de página 2,Nivel de ruta de página 3,Nivel de ruta de página 4,Valor de página,Entradas,Entradas/número de páginas vistas,Número de páginas vistas,Páginas/Sesión,Número de páginas vistas únicas,Tiempo en la página,Promedio de tiempo en la página,Salidas,Porcentaje de salidas
20180201,/Web1/images/Garantia/GARANTIA REVESTIMIENTO CISA.pdf,www.ceramicaitalia.com,/Web1/,/images/,/Garantia/,/GARANTIA REVESTIMIENTO CISA.pdf,0,3,1,3,1,3,0,null,3,1
20200727,/clientes/agenda/d3/index.asp?lcodigo=1,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=1,0,0,0,24,null,5,6493,341.7368421052632,5,0.20833333333333334
20180530,/store/module/kbmarketplace/product?render_type=form&step=2&id_product=2784,italcampus.ceramicaitalia.com,/store/,/module/,/kbmarketplace/,/product?render_type=form&step=2&id_product=2784,0,0,0,5,null,3,224,44.8,0,0
20180124,/web1/images/Catalogos/general.pdf,www.ceramicaitalia.com,/web1/,/images/,/Catalogos/,/general.pdf,0,5,0.16666666666666666,30,6,16,1236,49.44,5,0.16666666666666666
20190720,/web1/FichaTecnica/PS/810851.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/810851.pdf,0,0,0,5,null,3,0,0,3,0.6
20180903,/ofertas/modulo/kbmarketplace/order,www.ceramicaitalia.com,/ofertas/,/modulo/,/kbmarketplace/,/order,0,0,0,3,null,3,19,6.333333333333333,0,0
20180903,/ofertas/modulo/kbmarketplace/product?render_type=form&step=2&id_product=3044,www.ceramicaitalia.com,/ofertas/,/modulo/,/kbmarketplace/,/product?render_type=form&step=2&id_product=3044,0,0,0,3,null,3,62,20.666666666666668,0,0
20200815,/clientes/agenda/d3/index.asp?lcodigo=1,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=1,0,3,1,3,1,3,5,1.6666666666666667,0,0
20200719,/web1/FichaTecnica/PS/313575.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313575.pdf,0,0,0,3,null,3,0,null,3,1
20200824,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&ProjectNr=PRENSAS+Y+LINEAS&RestrictionField1=ProjectNr&Type=1384,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&ProjectNr=PRENSAS+Y+LINEAS&RestrictionField1=ProjectNr&Type=1384,0,3,1,3,1,3,0,null,3,1
20200619,/clientes/agenda/d3/index.asp?lcodigo=1,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=1,0,0,0,16,null,13,1465,112.6923076923077,3,0.1875
20180905,/ofertas/modulo/kbmarketplace/product?render_type=form&step=2&id_product=3030,www.ceramicaitalia.com,/ofertas/,/modulo/,/kbmarketplace/,/product?render_type=form&step=2&id_product=3030,0,0,0,3,null,3,100,33.333333333333336,0,0
20200814,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,0,null,3,1
20180613,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1390,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1390,0,3,0.2727272727272727,11,3.6666666666666665,3,89,11.125,3,0.2727272727272727
20200322,/web1/FichaTecnica/PS/313525.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313525.pdf,0,0,0,3,null,3,54,18,0,0
20181206,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,0,null,3,1
20190617,/Web1/images/SECCION COLECCIONES/COLECCION ALLEGREZZA/Seccion Fachaletas/,www.ceramicaitalia.com,/Web1/,/images/,/SECCION COLECCIONES/,/COLECCION ALLEGREZZA/Seccion Fachaletas/,0,3,0.6,5,1.6666666666666667,3,175,35,0,0
20180917,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,0,null,3,1
20180710,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,0.375,8,2.6666666666666665,3,889,177.8,3,0.375
20180808,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,0,null,3,1
20190807,/web1/FichaTecnica/PS/810851.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/810851.pdf,0,0,0,5,null,3,0,0,3,0.6
20181214,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,0,3,1,3,1,3,0,null,3,1
20180827,/ofertass/modulo/kbmarketplace/productreview,www.ceramicaitalia.com,/ofertass/,/modulo/,/kbmarketplace/,/productreview,0,0,0,3,null,3,8,2.6666666666666665,0,0
20190706,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Person=9780&RestrictionField1=HumresID,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Person=9780&RestrictionField1=HumresID,0,0,0,5,null,3,237,47.4,0,0
20190311,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1384,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1384,0,0,0,5,null,3,35,7,0,0
20191113,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,0,5,0.3125,16,3.2,5,326,29.636363636363637,5,0.3125
20200218,/web1/FichaTecnica/PS/313522.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313522.pdf,0,0,0,11,null,5,1621,147.36363636363637,0,0
20180703,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Edit=SaveAs&FromID={f65341d5-0177-4709-b6d0-7f7e3174a583}&ReturnTo=DocList.aspx?Source=MyDocuments,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Edit=SaveAs&FromID={f65341d5-0177-4709-b6d0-7f7e3174a583}&ReturnTo=DocList.aspx?Source=MyDocuments,0,3,1,3,1,3,0,null,3,1
20180905,/ofertas/modulo/kbmarketplace/product,www.ceramicaitalia.com,/ofertas/,/modulo/,/kbmarketplace/,/product,0,0,0,65,null,3,2742,44.225806451612904,3,0.046153846153846156
20180222,/ceramitips/category/page/3.html,www.ceramicaitalia.com,/ceramitips/,/category/,/page/,/3.html,0,0,0,5,null,3,92,18.4,0,0
20180219,/ceramitips/category/page/2.html,www.ceramicaitalia.com,/ceramitips/,/category/,/page/,/2.html,0,0,0,3,null,3,75,25,0,0
20180212,/ceramitips/category/page/3.html,www.ceramicaitalia.com,/ceramitips/,/category/,/page/,/3.html,0,0,0,3,null,3,35,11.666666666666666,0,0
20180613,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1384&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1384&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,0,0,5,null,3,3862,772.4,0,0
20190318,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,0.6,5,1.6666666666666667,3,54,10.8,0,0
20200513,/clientes/agenda/d3/index.asp?lcodigo=1,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=1,0,0,0,8,null,8,35,11.666666666666666,5,0.625
20190314,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,0.6,5,1.6666666666666667,3,0,0,3,0.6
20181124,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,0,3,1,3,1,3,0,null,3,1
20191214,/dr/modulo/mercadopago/standardreturn?typeReturn=failure,www.ceramicaitalia.com,/dr/,/modulo/,/mercadopago/,/standardreturn?typeReturn=failure,693186.6900168001,5,0.10869565217391304,46,9.2,5,913,21.232558139534884,3,0.06521739130434782
20200626,/web1/FichaTecnica/PS/313575.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313575.pdf,0,0,0,3,null,3,0,null,3,1
20200731,/clientes/agenda/d3/index.asp?lcodigo=0,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=0,0,5,0.07692307692307693,65,13,51,5865,127.5,19,0.2923076923076923
20180917,/marketplace/modulo/kbmarketplace/product,www.ceramicaitalia.com,/marketplace/,/modulo/,/kbmarketplace/,/product,0,0,0,5,null,3,3735,1867.5,3,0.6
20191215,/dr/modulo/mercadopago/standardreturn?typeReturn=success,www.ceramicaitalia.com,/dr/,/modulo/,/mercadopago/,/standardreturn?typeReturn=success,0,0,0,5,null,3,59,11.8,0,0
20200813,/clientes/agenda/d3/index.asp?lcodigo=1,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=1,0,0,0,19,null,11,4952,309.5,3,0.15789473684210525
20191115,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1219&Person=11902&RestrictionField1=HumresID,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1219&Person=11902&RestrictionField1=HumresID,0,3,0.2727272727272727,11,3.6666666666666665,3,105,13.125,3,0.2727272727272727
20200305,/web1/FichaTecnica/PS/810732.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/810732.pdf,0,0,0,3,null,3,48,16,0,0
20200626,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,978,326,0,0
20180703,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=1&Mode=Edit&ID={a110cc91-eafa-4f91-be20-2224f254b6ab}&ReturnTo=Home.aspx,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=1&Mode=Edit&ID={a110cc91-eafa-4f91-be20-2224f254b6ab}&ReturnTo=Home.aspx,0,3,1,3,1,3,692,230.66666666666666,0,0
20181114,/web1/images/Catalogos/porcelana.pdf,www.ceramicaitalia.com,/web1/,/images/,/Catalogos/,/porcelana.pdf,0,5,1,5,1,5,22,11,3,0.6
20180828,/ofertas/modulo/kbmarketplace/order,www.ceramicaitalia.com,/ofertas/,/modulo/,/kbmarketplace/,/order,0,0,0,3,null,3,11,3.6666666666666665,0,0
20200815,/web1/FichaTecnica/PS/313525.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313525.pdf,0,0,0,5,null,3,175,35,0,0
20180718,/ceramica-italia/10.10.13.67/web1/FichaTecnica/ver.php?id=201386,www.ceramicaitalia.com,/ceramica-italia/,/10.10.13.67/,/web1/,/FichaTecnica/ver.php?id=201386,0,0,0,3,null,3,143,47.666666666666664,0,0
20180822,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=1&Mode=Edit&ID={832dc88e-408f-4412-ab51-c26952135043}&ReturnTo=WflRequest.aspx?PSARequestType=0&CapacityRequestType=0&isMER=False&isCPR=False&RQ_Copy=0&RequestID={d1c6dbf4-2e43-4d65-8795-0b2ad80c9a11}&HiddenStartTime=00:00:00&BTWSickRequestCompleted=1&NumberFormatMandatory=1&ID={d1c6dbf4-2e43-4d65-8795-0b2ad80c9a11}&HiddenCostIncludeVat=0&HiddenStartTimeActual=00:00:00&BTWRequestType=0&NumberFormatGeneral=1&HiddenEndTime=00:00:00&Modifier=5719&RQ_Reopen=0&TimeFormat=0&tblAttachmentCount=0&HiddenEndTimeActual=00:00:00&Modified=08/15/2018+07:12:15&NumberFormat=0&UseLines=False&EnvAppRoot=http://www.ceramicaitalia.com/synergy&BCAction=1&IsServiceActivity=False&isHPR=False&isTER=False&bCapacityRequest=0&CopyINeed=0&Status=0&OldStatus=0&HiddenVatAmount=0&HiddenVatPercent=0,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=1&Mode=Edit&ID={832dc88e-408f-4412-ab51-c26952135043}&ReturnTo=WflRequest.aspx?PSARequestType=0&CapacityRequestType=0&isMER=False&isCPR=False&RQ_Copy=0&RequestID={d1c6dbf4-2e43-4d65-8795-0b2ad80c9a11}&HiddenStartTime=00:00:00&BTWSickRequestCompleted=1&NumberFormatMandatory=1&ID={d1c6dbf4-2e43-4d65-8795-0b2ad80c9a11}&HiddenCostIncludeVat=0&HiddenStartTimeActual=00:00:00&BTWRequestType=0&NumberFormatGeneral=1&HiddenEndTime=00:00:00&Modifier=5719&RQ_Reopen=0&TimeFormat=0&tblAttachmentCount=0&HiddenEndTimeActual=00:00:00&Modified=08/15/2018+07:12:15&NumberFormat=0&UseLines=False&EnvAppRoot=http://www.ceramicaitalia.com/synergy&BCAction=1&IsServiceActivity=False&isHPR=False&isTER=False&bCapacityRequest=0&CopyINeed=0&Status=0&OldStatus=0&HiddenVatAmount=0&HiddenVatPercent=0,0,3,0.6,5,1.6666666666666667,3,350,175,3,0.6
20181228,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1&Type=1400",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1&Type=1400",0,0,0,3,null,3,291,97,0,0
20191120,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,0.2727272727272727,11,3.6666666666666665,3,1909,173.54545454545453,0,0
20200727,/clientes/agenda/d3/index.asp?lcodigo=0,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=0,0,0,0,65,null,59,1934,42.04347826086956,19,0.2923076923076923
20181214,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1319&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,0,null,3,1
20200324,/web1/FichaTecnica/PS/313575.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313575.pdf,0,0,0,3,null,3,81,27,0,0
20200706,/web1/FichaTecnica/PS/313524.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313524.pdf,0,0,0,3,null,3,67,22.333333333333332,0,0
20191206,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218,0,3,0.6,5,1.6666666666666667,3,0,0,3,0.6
20180210,/pdf/catalogos/bling/Ceramica_Italia_Catalogo_Coleccion_Bling.pdf,www.ceramicaitalia.com,/pdf/,/catalogos/,/bling/,/Ceramica_Italia_Catalogo_Coleccion_Bling.pdf,0,3,1,3,1,3,0,null,3,1
20200724,/clientes/agenda/d3/index.asp?lcodigo=1,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=1,0,0,0,3,null,3,24,8,0,0
20181215,/web1/FichaTecnica/PS/810851.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/810851.pdf,0,0,0,5,null,3,73,14.6,0,0
20200705,/web1/FichaTecnica/PS/810824.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/810824.pdf,0,0,0,3,null,3,19,6.333333333333333,0,0
20181011,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1218&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,1,3,1,3,0,null,3,1
20181010,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1428,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1428,0,5,0.625,8,1.6,5,3541,1180.3333333333333,5,0.625
20180831,"/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1244&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,"/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=0&Type=1244&Resultcols=BacoDiscussions.ID,HID,Subject&Resultformats=0,9,0&IsModal=1",0,3,0.6,5,1.6666666666666667,3,2111,1055.5,3,0.6
20200612,/clientes/agenda/d3/index.asp?lcodigo=0,www.ceramicaitalia.com,/clientes/,/agenda/,/d3/,/index.asp?lcodigo=0,0,0,0,54,null,38,1680,44.21052631578947,16,0.2962962962962963
20180912,/marketplace/modulo/kbmarketplace/dashboard,www.ceramicaitalia.com,/marketplace/,/modulo/,/kbmarketplace/,/dashboard,0,0,0,3,null,3,294,98,0,0
20200218,/web1/FichaTecnica/PS/313523.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313523.pdf,0,0,0,5,null,3,13,6.5,3,0.6
20200521,/web1/FichaTecnica/PS/313524.pdf,www.ceramicaitalia.com,/web1/,/FichaTecnica/,/PS/,/313524.pdf,0,0,0,3,null,3,73,24.333333333333332,0,0
20181017,/Synergy/CuteSoft_Client/CuteEditor/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=1&Mode=Edit&ID={b184a5e7-f970-4d3a-8b62-51ff17249132}&ReturnTo=Home.aspx,www.ceramicaitalia.com,/Synergy/,/CuteSoft_Client/,/CuteEditor/,/Template.aspx?Referrer=http://www.ceramicaitalia.com/synergy/docs/DocDocumentEdit.aspx?BCAction=1&Mode=Edit&ID={b184a5e7-f970-4d3a-8b62-51ff17249132}&ReturnTo=Home.aspx,0,3,1,3,1,3,0,null,3,1
20180321,/ceramitips/category/page/3.html,www.ceramicaitalia.com,/ceramitips/,/category/,/page/,/3.html,0,0,0,5,null,3,22,4.4,0,0
