Fecha,Red de distribución de anuncios,Tipo de concordancia de la consulta,Impresiones,Clics de AdX,Coste,CPM,CPC,CTR,Coste por transacción,Coste por conversión de objetivo,Coste por conversión,RPC,Retorno de la inversión en publicidad (ROAS)
20180519,Google Search,Broad match,426,0,78076,183276.99530516434,491.0440251572327,0.3732394366197183,0,0,0,0,0
20180520,Google Search,Exact match,735,0,48916,66552.38095238095,365.044776119403,0.18231292517006803,0,0,0,0,0
20180520,Search partners,Phrase match,61,0,8661,141983.60655737703,393.6818181818182,0.36065573770491804,0,0,0,0,0
20180520,Google Search,Phrase match,1058,0,197714,186875.23629489602,525.8351063829788,0.3553875236294896,0,0,0,0,0
20180520,Google Search,Broad match,434,0,90024,207428.57142857145,517.3793103448276,0.4009216589861751,0,0,0,0,0
20180520,Search partners,Exact match,33,0,71,2151.5151515151515,71,0.030303030303030304,0,0,0,0,0
20180520,Search partners,Broad match,23,0,1725,75000,287.5,0.2608695652173913,0,0,0,0,0
20180521,Search partners,Broad match,26,0,1844,70923.07692307692,307.3333333333333,0.23076923076923078,0,0,0,0,0
20180521,Google Search,Exact match,858,0,51989,60593.2400932401,337.59090909090907,0.1794871794871795,0,0,0,0,0
20180521,Google Search,Phrase match,1007,0,308846,306699.1062562066,747.8111380145278,0.41012909632572,0,0,0,0,0
20180521,Google Search,Broad match,491,0,139801,284727.08757637476,768.1373626373626,0.37067209775967414,0,0,0,0,0
20180521,Search partners,Phrase match,58,0,7594,130931.03448275862,330.17391304347825,0.39655172413793105,0,0,0,0,0
20180521,Search partners,Exact match,41,0,266,6487.804878048781,266,0.024390243902439025,0,0,0,0,0
20180522,Search partners,Broad match,9,0,3818,424222.22222222225,763.6,0.5555555555555556,0,0,0,0,0
20180522,Search partners,Phrase match,80,0,11000,137500,354.8387096774194,0.3875,0,0,0,0,0
20180522,Google Search,Broad match,559,0,145523,260327.37030411448,658.475113122172,0.3953488372093023,0,0,0,0,0
20180522,Google Search,Exact match,795,0,62113,78129.55974842768,369.7202380952381,0.21132075471698114,0,0,0,0,0
20180522,Search partners,Exact match,31,0,330,10645.16129032258,330,0.03225806451612903,0,0,0,0,0
20180522,Google Search,Phrase match,1129,0,227353,201375.55358724535,522.6505747126437,0.3852967227635075,0,0,0,0,0
