Fecha,Tipo de usuario,Número de sesiones,Días desde la última sesión,Usuarios,% Δ,Usuarios nuevos,% Δ,Sesiones,% Δ,% de nuevas sesiones,% Δ
20200806,Returning Visitor,3,4,4,-0.2,0,,4,-0.2,0,
20200804,Returning Visitor,20,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200822,Returning Visitor,11,4,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200805,Returning Visitor,43,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200827,Returning Visitor,2,18,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200820,Returning Visitor,10,1,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200823,Returning Visitor,3,25,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200812,Returning Visitor,2,17,4,-0.5,0,,4,-0.5,0,
20200818,Returning Visitor,7,14,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200824,Returning Visitor,12,4,4,-0.2,0,,4,-0.2,0,
20200817,Returning Visitor,14,0,4,-0.2,0,,4,-0.2,0,
20200804,Returning Visitor,5,3,4,-0.2,0,,4,-0.2,0,
20200817,Returning Visitor,2,13,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,2,22,4,-0.2,0,,4,-0.2,0,
20200813,Returning Visitor,3,4,4,-0.2,0,,4,-0.2,0,
20200825,Returning Visitor,17,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200816,Returning Visitor,16,0,4,-0.5,0,,4,-0.5,0,
20200819,Returning Visitor,25,0,4,-0.6363636363636364,0,,4,-0.6363636363636364,0,
20200807,Returning Visitor,3,5,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200830,Returning Visitor,5,6,4,,0,,4,,0,
20200818,Returning Visitor,3,9,4,-0.2,0,,4,-0.2,0,
20200822,Returning Visitor,2,57,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200810,Returning Visitor,3,9,4,-0.2,0,,4,-0.2,0,
20200805,Returning Visitor,3,5,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,3,15,4,-0.2,0,,4,-0.2,0,
20200811,Returning Visitor,5,1,4,-0.2,0,,4,-0.2,0,
20200809,Returning Visitor,4,1,4,,0,,4,,0,
20200822,Returning Visitor,2,7,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200823,Returning Visitor,2,12,4,-0.2,0,,4,-0.2,0,
20200809,Returning Visitor,3,3,4,-0.5,0,,4,-0.5,0,
20200817,Returning Visitor,2,21,4,,0,,4,,0,
20200821,Returning Visitor,3,63,4,-0.2,0,,4,-0.2,0,
20200828,Returning Visitor,2,8,4,-0.5,0,,4,-0.5,0,
20200810,Returning Visitor,16,0,4,-0.5,0,,4,-0.5,0,
20200805,Returning Visitor,4,4,4,-0.2,0,,4,-0.2,0,
20200827,Returning Visitor,2,23,4,,0,,4,,0,
20200813,Returning Visitor,20,1,4,-0.6363636363636364,0,,4,-0.6363636363636364,0,
20200823,Returning Visitor,2,14,4,-0.2,0,,4,-0.2,0,
20200813,Returning Visitor,13,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200808,Returning Visitor,2,28,4,-0.2,0,,4,-0.2,0,
20200805,Returning Visitor,25,0,4,,0,,4,,0,
20200814,Returning Visitor,3,6,4,-0.2,0,,4,-0.2,0,
20200823,Returning Visitor,2,102,4,-0.2,0,,4,-0.2,0,
20200824,Returning Visitor,2,13,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200811,Returning Visitor,26,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200829,Returning Visitor,2,29,4,,0,,4,,0,
20200824,Returning Visitor,2,21,4,-0.5,0,,4,-0.5,0,
20200821,Returning Visitor,4,6,4,,0,,4,,0,
20200817,Returning Visitor,2,11,4,-0.2,0,,4,-0.2,0,
20200804,Returning Visitor,2,40,4,-0.2,0,,4,-0.2,0,
20200824,Returning Visitor,3,9,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200829,Returning Visitor,4,2,4,-0.2,0,,4,-0.2,0,
20200828,Returning Visitor,3,6,4,,0,,4,,0,
20200810,Returning Visitor,23,0,4,-0.2,0,,4,-0.2,0,
20200808,Returning Visitor,2,36,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200828,Returning Visitor,2,24,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200809,Returning Visitor,2,10,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200830,Returning Visitor,4,4,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200813,Returning Visitor,3,11,4,,0,,4,,0,
20200818,Returning Visitor,21,0,4,-0.2,0,,4,-0.2,0,
20200812,Returning Visitor,4,5,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200823,Returning Visitor,14,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200815,Returning Visitor,6,3,4,-0.5,0,,4,-0.5,0,
20200819,Returning Visitor,7,1,4,-0.2,0,,4,-0.2,0,
20200822,Returning Visitor,4,4,4,-0.2,0,,4,-0.2,0,
20200828,Returning Visitor,6,2,4,-0.2,0,,4,-0.2,0,
20200827,Returning Visitor,21,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200816,Returning Visitor,3,6,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200813,Returning Visitor,9,2,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200820,Returning Visitor,3,15,4,-0.2,0,,4,-0.2,0,
20200812,Returning Visitor,2,13,4,-0.2,0,,4,-0.2,0,
20200805,Returning Visitor,3,6,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200815,Returning Visitor,4,3,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200827,Returning Visitor,2,22,4,-0.5,0,,4,-0.5,0,
20200813,Returning Visitor,57,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200830,Returning Visitor,7,1,4,-0.2,0,,4,-0.2,0,
20200825,Returning Visitor,2,67,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,7,1,4,-0.5,0,,4,-0.5,0,
20200821,Returning Visitor,2,13,4,-0.6363636363636364,0,,4,-0.6363636363636364,0,
20200831,Returning Visitor,2,19,4,,0,,4,,0,
20200822,Returning Visitor,2,32,4,-0.2,0,,4,-0.2,0,
20200823,Returning Visitor,2,10,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,19,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200808,Returning Visitor,5,3,4,,0,,4,,0,
20200805,Returning Visitor,5,2,4,-0.2,0,,4,-0.2,0,
20200829,Returning Visitor,3,14,4,-0.5,0,,4,-0.5,0,
20200810,Returning Visitor,24,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200804,Returning Visitor,19,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200820,Returning Visitor,26,0,4,-0.2,0,,4,-0.2,0,
20200827,Returning Visitor,6,7,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200829,Returning Visitor,2,28,4,-0.2,0,,4,-0.2,0,
20200813,Returning Visitor,3,12,4,-0.2,0,,4,-0.2,0,
20200821,Returning Visitor,2,26,4,-0.2,0,,4,-0.2,0,
20200827,Returning Visitor,10,1,4,,0,,4,,0,
20200816,Returning Visitor,5,2,4,-0.5,0,,4,-0.5,0,
20200818,Returning Visitor,2,14,4,-0.2,0,,4,-0.2,0,
20200826,Returning Visitor,4,3,4,-0.2,0,,4,-0.2,0,
20200818,Returning Visitor,8,15,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200827,Returning Visitor,29,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,3,9,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200818,Returning Visitor,28,0,4,-0.5,0,,4,-0.5,0,
20200813,Returning Visitor,2,10,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200819,Returning Visitor,4,6,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200810,Returning Visitor,8,4,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200830,Returning Visitor,4,5,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200826,Returning Visitor,2,14,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200810,Returning Visitor,18,0,4,-0.2,0,,4,-0.2,0,
20200806,Returning Visitor,5,2,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200819,Returning Visitor,8,1,4,,0,,4,,0,
20200828,Returning Visitor,2,76,4,-0.2,0,,4,-0.2,0,
20200804,Returning Visitor,16,0,4,-0.2,0,,4,-0.2,0,
20200814,Returning Visitor,3,4,4,-0.2,0,,4,-0.2,0,
20200829,Returning Visitor,2,19,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200808,Returning Visitor,2,3,4,,0,,4,,0,
20200808,Returning Visitor,14,0,4,-0.2,0,,4,-0.2,0,
20200804,Returning Visitor,3,14,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200815,Returning Visitor,3,5,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200824,Returning Visitor,3,10,4,-0.2,0,,4,-0.2,0,
20200816,Returning Visitor,2,11,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200825,Returning Visitor,45,0,4,-0.5,0,,4,-0.5,0,
20200814,Returning Visitor,2,13,4,-0.2,0,,4,-0.2,0,
20200831,Returning Visitor,22,0,4,-0.2,0,,4,-0.2,0,
20200827,Returning Visitor,2,15,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200805,Returning Visitor,36,0,4,,0,,4,,0,
20200825,Returning Visitor,3,5,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200830,Returning Visitor,2,14,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200805,Returning Visitor,2,14,4,-0.2,0,,4,-0.2,0,
20200829,Returning Visitor,4,6,4,-0.2,0,,4,-0.2,0,
20200813,Returning Visitor,3,14,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200811,Returning Visitor,2,8,4,-0.2,0,,4,-0.2,0,
20200807,Returning Visitor,16,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200823,Returning Visitor,2,9,4,-0.5,0,,4,-0.5,0,
20200825,Returning Visitor,34,0,4,,0,,4,,0,
20200824,Returning Visitor,55,0,4,-0.2,0,,4,-0.2,0,
20200816,Returning Visitor,2,12,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200812,Returning Visitor,5,6,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200820,Returning Visitor,17,0,4,-0.2,0,,4,-0.2,0,
20200810,Returning Visitor,6,5,4,-0.5,0,,4,-0.5,0,
20200809,Returning Visitor,2,11,4,-0.2,0,,4,-0.2,0,
20200807,Returning Visitor,2,15,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200825,Returning Visitor,5,3,4,-0.5,0,,4,-0.5,0,
20200805,Returning Visitor,19,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200827,Returning Visitor,3,7,4,-0.5,0,,4,-0.5,0,
20200812,Returning Visitor,23,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,7,4,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200808,Returning Visitor,2,17,4,,0,,4,,0,
20200824,Returning Visitor,2,86,4,-0.2,0,,4,-0.2,0,
20200821,Returning Visitor,2,16,4,-0.2,0,,4,-0.2,0,
20200831,Returning Visitor,6,11,4,,0,,4,,0,
20200824,Returning Visitor,7,1,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200822,Returning Visitor,3,13,4,,0,,4,,0,
20200825,Returning Visitor,6,7,4,-0.2,0,,4,-0.2,0,
20200827,Returning Visitor,8,1,4,,0,,4,,0,
20200822,Returning Visitor,17,0,4,-0.2,0,,4,-0.2,0,
20200831,Returning Visitor,21,0,4,-0.2,0,,4,-0.2,0,
20200809,Returning Visitor,5,3,4,,0,,4,,0,
20200820,Returning Visitor,9,2,4,-0.2,0,,4,-0.2,0,
20200828,Returning Visitor,33,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200828,Returning Visitor,3,11,4,-0.2,0,,4,-0.2,0,
20200823,Returning Visitor,8,2,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200831,Returning Visitor,9,4,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200821,Returning Visitor,2,56,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200822,Returning Visitor,4,6,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200824,Returning Visitor,2,23,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200814,Returning Visitor,2,14,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200828,Returning Visitor,7,1,4,,0,,4,,0,
20200831,Returning Visitor,10,2,4,-0.2,0,,4,-0.2,0,
20200831,Returning Visitor,20,0,4,,0,,4,,0,
20200824,Returning Visitor,3,13,4,-0.5,0,,4,-0.5,0,
20200819,Returning Visitor,5,1,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200821,Returning Visitor,27,0,4,0.3333333333333333,0,,4,0.3333333333333333,0,
20200818,Returning Visitor,2,11,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200816,Returning Visitor,2,4,5,,0,,5,,0,
20200828,Returning Visitor,2,29,5,0,0,,5,0,0,
20200818,Returning Visitor,4,7,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200810,Returning Visitor,2,8,5,0,0,,5,0,0,
20200812,Returning Visitor,4,4,5,0,0,,5,0,0,
20200809,Returning Visitor,13,0,5,-0.375,0,,5,-0.375,0,
20200813,Returning Visitor,2,8,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200812,Returning Visitor,2,32,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,2,9,5,0,0,,5,0,0,
20200813,Returning Visitor,2,15,5,0,0,,5,0,0,
20200814,Returning Visitor,2,9,5,-0.375,0,,5,-0.375,0,
20200807,Returning Visitor,11,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200828,Returning Visitor,4,6,5,0,0,,5,0,0,
20200828,Returning Visitor,4,3,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200814,Returning Visitor,15,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200821,Returning Visitor,3,9,5,-0.375,0,,5,-0.375,0,
20200807,Returning Visitor,15,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200824,Returning Visitor,4,5,5,,0,,5,,0,
20200815,Returning Visitor,2,8,5,-0.375,0,,5,-0.375,0,
20200806,Returning Visitor,12,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200819,Returning Visitor,14,0,5,-0.375,0,,5,-0.375,0,
20200821,Returning Visitor,3,7,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200813,Returning Visitor,3,3,5,0,0,,5,0,0,
20200825,Returning Visitor,13,0,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200824,Returning Visitor,5,2,5,,0,,5,,0,
20200815,Returning Visitor,3,7,5,-0.375,0,,5,-0.375,0,
20200815,Returning Visitor,2,14,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200826,Returning Visitor,2,22,5,-0.375,0,,5,-0.375,0,
20200814,Returning Visitor,10,1,5,0,0,,5,0,0,
20200831,Returning Visitor,16,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200809,Returning Visitor,3,2,5,0,0,,5,0,0,
20200813,Returning Visitor,2,12,5,0,0,,5,0,0,
20200811,Returning Visitor,17,0,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200817,Returning Visitor,2,19,5,0,0,,5,0,0,
20200826,Returning Visitor,3,9,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200809,Returning Visitor,15,0,5,-0.375,0,,5,-0.375,0,
20200821,Returning Visitor,17,0,5,,0,,5,,0,
20200831,Returning Visitor,3,11,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200826,Returning Visitor,4,4,5,0,0,,5,0,0,
20200811,Returning Visitor,2,11,5,0,0,,5,0,0,
20200811,Returning Visitor,16,0,5,0,0,,5,0,0,
20200816,Returning Visitor,2,16,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200830,Returning Visitor,4,7,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200811,Returning Visitor,6,1,5,,0,,5,,0,
20200827,Returning Visitor,7,2,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200821,Returning Visitor,3,5,5,,0,,5,,0,
20200819,Returning Visitor,20,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200806,Returning Visitor,11,0,5,0,0,,5,0,0,
20200821,Returning Visitor,2,12,5,0,0,,5,0,0,
20200814,Returning Visitor,14,0,5,0,0,,5,0,0,
20200812,Returning Visitor,14,0,5,0,0,,5,0,0,
20200820,Returning Visitor,4,3,5,,0,,5,,0,
20200817,Returning Visitor,8,1,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200815,Returning Visitor,12,0,5,0,0,,5,0,0,
20200813,Returning Visitor,2,56,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200829,Returning Visitor,2,9,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200828,Returning Visitor,9,3,5,-0.375,0,,5,-0.375,0,
20200824,Returning Visitor,2,7,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200822,Returning Visitor,3,20,5,0,0,,5,0,0,
20200818,Returning Visitor,5,2,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200819,Returning Visitor,4,4,5,,0,,5,,0,
20200820,Returning Visitor,13,0,5,,0,,5,,0,
20200818,Returning Visitor,2,16,5,-0.375,0,,5,-0.375,0,
20200807,Returning Visitor,17,0,5,0,0,,5,0,0,
20200811,Returning Visitor,28,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200816,Returning Visitor,13,0,5,0,0,,5,0,0,
20200805,Returning Visitor,16,0,5,,0,,5,,0,
20200825,Returning Visitor,5,5,5,-0.375,0,,5,-0.375,0,
20200821,Returning Visitor,2,41,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,15,0,5,,0,,5,,0,
20200813,Returning Visitor,2,23,5,-0.375,0,,5,-0.375,0,
20200810,Returning Visitor,11,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,16,0,5,,0,,5,,0,
20200819,Returning Visitor,2,9,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200831,Returning Visitor,3,7,5,-0.375,0,,5,-0.375,0,
20200815,Returning Visitor,4,6,5,0,0,,5,0,0,
20200814,Returning Visitor,3,10,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200820,Returning Visitor,2,10,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200818,Returning Visitor,17,0,5,0,0,,5,0,0,
20200827,Returning Visitor,5,2,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200822,Returning Visitor,2,9,5,0,0,,5,0,0,
20200816,Returning Visitor,9,1,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200827,Returning Visitor,2,19,5,-0.375,0,,5,-0.375,0,
20200814,Returning Visitor,2,7,5,-0.375,0,,5,-0.375,0,
20200804,Returning Visitor,6,1,5,0,0,,5,0,0,
20200822,Returning Visitor,13,0,5,0,0,,5,0,0,
20200811,Returning Visitor,4,2,5,,0,,5,,0,
20200818,Returning Visitor,16,0,5,-0.375,0,,5,-0.375,0,
20200810,Returning Visitor,6,3,5,,0,,5,,0,
20200828,Returning Visitor,9,1,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200812,Returning Visitor,3,2,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200827,Returning Visitor,4,5,5,0,0,,5,0,0,
20200830,Returning Visitor,6,1,5,0,0,,5,0,0,
20200828,Returning Visitor,3,4,5,0,0,,5,0,0,
20200830,Returning Visitor,3,15,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200831,Returning Visitor,2,13,5,0,0,,5,0,0,
20200807,Returning Visitor,2,3,5,-0.375,0,,5,-0.375,0,
20200828,Returning Visitor,3,7,5,0,0,,5,0,0,
20200828,Returning Visitor,2,71,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200828,Returning Visitor,3,5,5,-0.375,0,,5,-0.375,0,
20200826,Returning Visitor,9,1,5,-0.375,0,,5,-0.375,0,
20200814,Returning Visitor,6,1,5,,0,,5,,0,
20200828,Returning Visitor,2,14,5,0,0,,5,0,0,
20200818,Returning Visitor,3,2,5,0,0,,5,0,0,
20200820,Returning Visitor,5,1,5,0,0,,5,0,0,
20200813,Returning Visitor,2,20,5,,0,,5,,0,
20200811,Returning Visitor,19,0,5,-0.375,0,,5,-0.375,0,
20200816,Returning Visitor,4,2,5,-0.375,0,,5,-0.375,0,
20200828,Returning Visitor,2,10,5,0,0,,5,0,0,
20200818,Returning Visitor,5,3,5,0,0,,5,0,0,
20200819,Returning Visitor,3,8,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200813,Returning Visitor,2,13,5,-0.375,0,,5,-0.375,0,
20200806,Returning Visitor,2,14,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200810,Returning Visitor,2,12,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200815,Returning Visitor,5,2,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200811,Returning Visitor,3,7,5,0,0,,5,0,0,
20200831,Returning Visitor,6,1,5,0,0,,5,0,0,
20200814,Returning Visitor,5,2,5,-0.375,0,,5,-0.375,0,
20200822,Returning Visitor,3,4,5,-0.375,0,,5,-0.375,0,
20200822,Returning Visitor,3,45,5,-0.375,0,,5,-0.375,0,
20200831,Returning Visitor,5,12,5,-0.375,0,,5,-0.375,0,
20200817,Returning Visitor,2,14,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200815,Returning Visitor,14,0,5,-0.375,0,,5,-0.375,0,
20200824,Returning Visitor,2,19,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200825,Returning Visitor,2,46,5,0,0,,5,0,0,
20200812,Returning Visitor,2,7,5,0,0,,5,0,0,
20200814,Returning Visitor,3,14,5,-0.375,0,,5,-0.375,0,
20200818,Returning Visitor,15,0,5,0,0,,5,0,0,
20200808,Returning Visitor,2,11,5,-0.375,0,,5,-0.375,0,
20200808,Returning Visitor,2,7,5,0,0,,5,0,0,
20200827,Returning Visitor,2,9,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200817,Returning Visitor,5,1,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200814,Returning Visitor,21,0,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200806,Returning Visitor,32,0,5,0,0,,5,0,0,
20200809,Returning Visitor,2,8,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200828,Returning Visitor,4,5,5,,0,,5,,0,
20200818,Returning Visitor,7,1,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200827,Returning Visitor,4,4,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200812,Returning Visitor,29,0,5,,0,,5,,0,
20200820,Returning Visitor,3,3,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200824,Returning Visitor,2,11,5,0,0,,5,0,0,
20200815,Returning Visitor,4,5,5,0,0,,5,0,0,
20200824,Returning Visitor,2,27,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200829,Returning Visitor,16,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200816,Returning Visitor,12,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,6,1,5,0,0,,5,0,0,
20200831,Returning Visitor,2,12,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,2,8,5,0,0,,5,0,0,
20200830,Returning Visitor,2,10,5,0,0,,5,0,0,
20200810,Returning Visitor,5,1,5,0,0,,5,0,0,
20200813,Returning Visitor,3,13,5,0,0,,5,0,0,
20200812,Returning Visitor,16,0,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200805,Returning Visitor,2,30,5,-0.375,0,,5,-0.375,0,
20200814,Returning Visitor,2,8,5,0,0,,5,0,0,
20200810,Returning Visitor,5,2,5,0,0,,5,0,0,
20200826,Returning Visitor,15,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200814,Returning Visitor,2,17,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200819,Returning Visitor,22,0,5,0,0,,5,0,0,
20200831,Returning Visitor,3,8,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200806,Returning Visitor,9,1,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200818,Returning Visitor,3,14,5,0,0,,5,0,0,
20200820,Returning Visitor,16,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200820,Returning Visitor,3,5,5,0,0,,5,0,0,
20200830,Returning Visitor,2,9,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200819,Returning Visitor,6,1,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200807,Returning Visitor,5,1,5,,0,,5,,0,
20200819,Returning Visitor,19,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200805,Returning Visitor,15,0,5,0,0,,5,0,0,
20200822,Returning Visitor,2,64,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,2,5,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200813,Returning Visitor,17,0,5,-0.375,0,,5,-0.375,0,
20200810,Returning Visitor,2,9,5,0,0,,5,0,0,
20200806,Returning Visitor,3,2,5,0,0,,5,0,0,
20200821,Returning Visitor,15,0,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200808,Returning Visitor,13,0,5,0,0,,5,0,0,
20200815,Returning Visitor,2,6,5,0,0,,5,0,0,
20200819,Returning Visitor,2,15,5,0,0,,5,0,0,
20200810,Returning Visitor,4,1,5,-0.375,0,,5,-0.375,0,
20200827,Returning Visitor,4,6,5,0,0,,5,0,0,
20200813,Returning Visitor,6,4,5,-0.375,0,,5,-0.375,0,
20200812,Returning Visitor,9,1,5,-0.6153846153846154,0,,5,-0.6153846153846154,0,
20200822,Returning Visitor,7,1,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200818,Returning Visitor,18,0,5,0,0,,5,0,0,
20200827,Returning Visitor,2,10,5,,0,,5,,0,
20200804,Returning Visitor,2,27,5,-0.5454545454545454,0,,5,-0.5454545454545454,0,
20200831,Returning Visitor,2,18,5,0,0,,5,0,0,
20200815,Returning Visitor,6,2,5,0,0,,5,0,0,
20200822,Returning Visitor,5,2,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200821,Returning Visitor,4,7,5,0.6666666666666666,0,,5,0.6666666666666666,0,
20200830,Returning Visitor,4,2,6,1,0,,6,1,0,
20200812,Returning Visitor,3,6,6,-0.25,0,,6,-0.25,0,
20200821,Returning Visitor,2,9,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200815,Returning Visitor,13,0,6,0.2,0,,6,0.2,0,
20200812,Returning Visitor,3,5,6,1,0,,6,1,0,
20200805,Returning Visitor,2,10,6,0.2,0,,6,0.2,0,
20200827,Returning Visitor,3,5,6,-0.25,0,,6,-0.25,0,
20200816,Returning Visitor,3,8,6,0.2,0,,6,0.2,0,
20200831,Returning Visitor,18,0,6,0.2,0,,6,0.2,0,
20200821,Returning Visitor,4,2,6,1,0,,6,1,0,
20200811,Returning Visitor,2,6,6,-0.45454545454545453,0,,6,-0.45454545454545453,0,
20200806,Returning Visitor,6,1,6,-0.5384615384615384,0,,6,-0.5384615384615384,0,
20200821,Returning Visitor,3,2,6,-0.25,0,,6,-0.25,0,
