Fecha,Página de destino,Resultados,% Δ,Total de búsquedas únicas,% Δ,Número de páginas vistas de resultados,% Δ,Sesiones con búsquedas,% Δ,% de sesiones con búsquedas,% Δ,Búsquedas orgánicas,% Δ,Media de páginas por búsqueda,% Δ,Refinamientos de búsqueda,% Δ,% de refinamientos de búsqueda,% Δ,Tiempo después de búsqueda,% Δ,Salidas,% Δ,Porcentaje de salidas,% Δ,Tasa de conversión de los objetivos de búsquedas en el sitio,% Δ,Valor del objetivo por búsqueda,% Δ
20200818,/ceramica-italia/2242-lavamanos-valenzano-emp-blanco,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2098-torazo-beige-60x60-,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,1,0,null,,0,
20200818,/buscar?search_query=Cerámica+piso&submit_search=&orderby=price&orderway=asc&orderway=asc,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/3005-seul-cenizo-60x60?search_query=pisos+&results=21,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/3111-camino-versalles-rocquencourt,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/promociones/,75,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,18,0,0.24,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=madera&submit_search=,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
20200818,/ceramica-italia/2099-torazo-gris,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,6,0,0.8571428571428571,0,null,,0,
20200818,/ceramica-italia/3123-moncalier-28x45,6,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,4,0,0.6666666666666666,0,null,,0,
20200818,/ceramica-italia/3054-mueble-de-15-mm-baeza-maple,15,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,6,0,0.75,0,null,,0,
20200818,/buscar?search_query=pisos&submit_search=&orderby=reference&orderway=desc&orderway=desc,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2977-retro-boho-55x55,45,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,29,0,0.6444444444444445,0,null,,0,
20200818,/salondetendencias/index.php,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,6,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Enchape+muro+ante+jardín&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2923-zable-blanco-rect-60x60,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/1999-terrazo-nature,7,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.14285714285714285,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=San+Prieto&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/1959-madera-lugano-crema,12,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,11,0,0.9166666666666666,0,null,,0,
20200818,/pisos-banos,28,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,13,0,0.4642857142857143,0,null,,0,
20200818,/ceramica-italia/3008-terzi-315x315-,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/exterioresB,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Cerámica+piso&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/1996-fortezza-marfil,14,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,11,0,0.8461538461538461,0,null,,0,
20200818,/ceramica-italia/2216-casano-almendra-cortado-22x89,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=MONCALIER&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=lavamanos&submit_search=,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.2,0,null,,0,
20200818,/webtte/app/login.ASP,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200818,/>*,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=30x60&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/ceramica-italia/2133-diamante-dinamo,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,1,0,null,,0,
20200818,/italcombos/3169-combo-fratelo-palmi-pego-boq,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2771-pisa-blanco-satin,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/blackf/index.php?product_rewrite=urbe-nature-60x60-primera-sala-bogota&controller=product,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2968-sanitario-fratelo-mj-blanco,23,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,9,0,0.8181818181818182,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Porcelanato&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=PISO+BARLETTO&submit_search=,10,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.2,0,null,,0,
20200818,/ceramica-italia/1945-delicatezza-marmol-claro,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2138-juego-accesorios-cromado-n3,30,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,12,0,0.6666666666666666,0,null,,0,
20200818,/ceramica-italia/2112-dolcetto-natural,8,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,8,0,1,0,null,,0,
20200818,/ceramica-italia/2134-diamante-milazzo,4,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,4,0,1,0,null,,0,
20200818,/ceramica-italia/3011-silver-55x55-,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.25,0,null,,0,
20200818,/ceramica-italia/2102-ferrara-gris-45x901,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=doncella&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/complementarios,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.07142857142857142,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Casano&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/pedido-rapido,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200818,/ceramica-italia/2937-asterion-30x60?search_query=Asterio&results=1,13,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.3,0,null,,0,
20200818,/contenido/nuestras-salas,77,0,0,,0,,0,,0,,17,0,0,,0,,null,,0,,26,0,0.3466666666666667,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Speda+blanco&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/italcombos/3182-combo-danubio-blanco-gregon-monser-pego-boq,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200818,/ceramica-italia/2211-madera-lugano-cenizo-60x60-rec,34,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,29,0,0.8787878787878788,0,null,,0,
20200818,/ceramica-italia/2979-marmol-velletri-25x75,14,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.14285714285714285,0,null,,0,
20200818,/sala,37,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,9,0,0.24324324324324326,0,null,,0,
20200818,/ceramica-italia/2014-adda-glass,13,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,4,0,0.3076923076923077,0,null,,0,
20200818,/ceramica-italia/1948-diamante-hortensia-60x60,76,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,17,0,0.24285714285714285,0,null,,0,
20200818,/ceramica-italia/1992-macerata-almendra,5,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,3,0,0.6,0,null,,0,
20200818,/exteriores,375,0,0,,0,,0,,0,,25,0,0,,0,,null,,0,,94,0,0.2520107238605898,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=macerata&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/nueva-coleccionext,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.2,0,null,,0,
20200818,/ceramica-italia/2017-marmol-cavana-60x60,6,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200818,/ceramica-italia/2142-kit-griferia-mezcladora-florencia-4,10,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.6,0,null,,0,
20200818,/ceramica-italia/2947-galatea-45x901,22,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,20,0,0.9090909090909091,0,null,,0,
20200818,/ceramica-italia/1997-trezzo-cenizo,36,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,4,0,0.1111111111111111,0,null,,0,
20200818,/ceramica-italia/2112-dolcetto-natural?search_query=dolcetto&results=1,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/1955-madera-lugano-cenizo,7,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,5,0,0.7142857142857143,0,null,,0,
20200818,/ceramica-italia/2088-madera-real,4,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.5,0,null,,0,
20200818,/ceramica-italia/2763-triano-acento,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=pisos&submit_search=,8,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.25,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Baño+&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Pisos+interiores+porcelanatos&submit_search=,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,1,0,null,,0,
20200818,/ceramica-italia/1887-dietro-gris-315x315,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/ceramica-italia/3015-cyrene-azul-25x75-,5,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.4,0,null,,0,
20200818,/ceramica-italia/3120-boquilla-mul-j-estrecha-marfil-2kg,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?search_query=DIAMANTE+PRINCIPESSA+&submit_search=,28,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.07142857142857142,0,null,,0,
20200818,/ceramica-italia/1989-macerata-avellana,20,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,3,0,0.15,0,null,,0,
20200818,/tapiz,3,0,0,,0,,0,,0,,3,0,0,,0,,null,,0,,3,0,1,0,null,,0,
20200818,/,10491,0,0,,0,,0,,0,,397,0,0,,0,,null,,0,,1783,0,0.17646476642913697,0,null,,0,
20200818,/ceramica-italia/1993-macerata-marfil,12,0,0,,0,,0,,0,,4,0,0,,0,,null,,0,,6,0,0.5,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Cerámica+oferta&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/3148-parket-ceiba-55x55,24,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,13,0,0.5416666666666666,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=pompeya&submit_search=,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Maceta+wengue&submit_search=,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.2222222222222222,0,null,,0,
20200818,/ceramica-italia/2136-diamante-vezzio-beige-60x60?search_query=Diamante+&results=8,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/pisos-exteriores,13,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,12,0,0.9230769230769231,0,null,,0,
20200818,/ceramica-italia/3014-argus-plata-25x75,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.2857142857142857,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=590271&submit_search=,11,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.2727272727272727,0,null,,0,
20200818,/ceramica-italia/2261-sanitario-granada-blanco,9,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200818,/corporativo/legal.php,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/ceramica-italia/3012-castilla-gris-55x55-,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2103-sarezzo-beige,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.21428571428571427,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=moka&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=TREZZ&submit_search=,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200818,/fachaletas-exteriores,30,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,5,0,0.16666666666666666,0,null,,0,
20200818,/ec/BanosSanitarios.php,27,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.07407407407407407,0,null,,0,
20200818,/promociones/detalle.asp?d=Norte de Santander,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/ceramica-italia/2118-gregon-claro,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/3013-castilla-beige-55x55-,21,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.058823529411764705,0,null,,0,
20200818,/ceramica-italia/2937-asterion-30x60,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramitips/10_UTILIZA-DILATADORES-PLÁSTICOS.html,2,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/ceramica-italia/3007-savelli-315x315,4,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.25,0,null,,0,
20200818,/banos,530,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,87,0,0.16603053435114504,0,null,,0,
20200818,/pagina-no-ecnontrada,8,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.25,0,null,,0,
20200818,/ceramica-italia/2119-monserrate-azul,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
20200818,/?RedirectDataSource=1,208,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,193,0,0.9368932038834952,0,null,,0,
20200818,/ceramica-italia/2927-diamante-perlado-rect-60x60,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/ceramica-italia/3139-verona-verde-28x45,1,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=dolcett&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/ec/Cocinas.php,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200818,/nueva-coleccion,195,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,43,0,0.23756906077348067,0,null,,0,
20200818,/ceramica-italia/2934-marmol-primavera-315x315,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/web1/Resultados.php,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/web1/simuladores.php,42,0,0,,0,,0,,0,,7,0,0,,0,,null,,0,,9,0,0.21428571428571427,0,null,,0,
20200818,/ceramica-italia/1998-trezzo-marfil,3,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
20200818,/ceramica-italia/2247-lavamanos-napoles-mj-blanco,10,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200818,/ceramica-italia/2895-italpego-constructor-gris-25kg,2,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/3084-pompeya-beige-55x55,13,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,3,0,0.23076923076923078,0,null,,0,
20200818,/ceramica-italia/2243-lavamanos-con-pedestal-piceno-marfil,4,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/contenido/centro-ayuda,5,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,3,0,0.6,0,null,,0,
20200818,/ceramica-italia/3023-celine-azul-315x315?search_query=piso+garaje&results=131,16,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.0625,0,null,,0,
20200818,/contenido/terminos,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.3333333333333333,0,null,,0,
20200818,/web1/CocinasPisos.php,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.2,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=POMPEYA+GRIS+55X55&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/ceramica-italia/2122-monserrate-gris?search_query=Monserrate+gris&results=10,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
20200818,/ceramica-italia/2833-vittoriano-rect-30x60?search_query=vitoriano&results=2,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.14285714285714285,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=Exterior+apia&submit_search=,9,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.1111111111111111,0,null,,0,
20200818,/ceramica-italia/2104-sarezzo-nature,8,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,0.5,0,null,,0,
20200818,/ceramica-italia/1990-macerata-wengue,12,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,7,0,0.6363636363636364,0,null,,0,
20200818,/ceramica-italia/2011-artico-grey,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.07142857142857142,0,null,,0,
20200818,/ceramica-italia/3135-benevello-28x45,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,0.8,0,null,,0,
20200818,/web1/Cocinas.php,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.2857142857142857,0,null,,0,
20200818,/ceramica-italia/2835-sorento-menta-25x75?search_query=Menta&results=8,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2989-retro-western-55x55,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2068-exterior-turin,7,0,0,,0,,0,,0,,5,0,0,,0,,null,,0,,7,0,1,0,null,,0,
20200818,/ceramica-italia/3023-celine-azul-315x315?search_query=pisos+antideslizante&results=21,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2991-calisto-beige-60x60,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/ceramica-italia/2909-adria-beige-28x45-primera,7,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,3,0,0.42857142857142855,0,null,,0,
20200818,/ceramica-italia/2121-monserrate-cafe,14,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,0.2857142857142857,0,null,,0,
20200818,/ceramica-italia/2953-alpe-nieve-25x75,57,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,48,0,0.8571428571428571,0,null,,0,
20200818,/ceramica-italia/2049-tiber-mare,35,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.05714285714285714,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=LUGANO&submit_search=,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200818,/ceramica-italia/2980-ambler-nieve-25x75,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=canne&submit_search=,10,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.1,0,null,,0,
20200818,/pisos-cocina,7,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,4,0,0.5714285714285714,0,null,,0,
20200818,/buscar?controller=search&orderby=position&orderway=desc&search_query=7704215027960&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/bohemica/,11,0,0,,0,,0,,0,,2,0,0,,0,,null,,0,,2,0,0.18181818181818182,0,null,,0,
20200818,/ceramica-italia/2892-pegante-premium-ceramico-interiorexterior-25kg,15,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,6,0,0.8571428571428571,0,null,,0,
20200818,/sekl/lzgx/,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/accesorios-y-repuestos,25,0,0,,0,,0,,0,,4,0,0,,0,,null,,0,,6,0,0.3157894736842105,0,null,,0,
20200818,/ceramica-italia/2248-lavamanos-napoles-mj-marfil,3,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200818,/italcombos?fbclid=IwAR1PZ_8DXaHNIUPKDl4gq9dgfz6ZqbwvCW2uqYaR3KfK4JRrzcf6Y3SAEdE,17,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.07692307692307693,0,null,,0,
20200818,/ceramica-italia/2223-diamante-royal-blanco-60x60-rect,94,0,0,,0,,0,,0,,4,0,0,,0,,null,,0,,30,0,0.3191489361702128,0,null,,0,
20200818,/disenos-exclusivos,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200818,/ceramica-italia/2933-portoferraio-niquel-rect-30x60,16,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.0625,0,null,,0,
20200818,/ceramica-italia/2225-combo-granada-blanco,72,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,20,0,0.4878048780487805,0,null,,0,
20200818,/ceramica-italia/2908-macerata-avellana-45x901-,3,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,1,0,0.3333333333333333,0,null,,0,
20200819,/ceramica-italia/3164-antar-crema-brillante-25x75,16,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.0625,0,null,,0,
20200819,/buscar?controller=search&orderby=position&orderway=desc&search_query=pompeya&submit_search=,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.5,0,null,,0,
20200819,/italcombos,4,0,0,,0,,0,,0,,1,0,0,,0,,null,,0,,2,0,0.5,0,null,,0,
20200819,/ceramica-italia/1898-spada-blanco-60x60,21,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,5,0,0.2631578947368421,0,null,,0,
20200819,/pruebas/creator_backend/WebClient/src/halber.php,26,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.07142857142857142,0,null,,0,
20200819,/buscar?controller=search&orderby=position&orderway=desc&search_query=CASABONA NERO&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200819,/ceramica-italia/1952-garda-blanco-estructurado,10,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,7,0,0.7,0,null,,0,
20200819,/ceramica-italia/1884-troyano-blanco-315x315,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200819,/contenido/habeas-data?fbclid=IwAR0-lgiO9Mqw_QUHTlquyEvX8xLUYJKFMekbBmevmFfcaEUZVPgfuRr3NEg,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200819,/buscar?controller=search&orderby=position&orderway=desc&search_query=BRITTOLI&submit_search=,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200819,/buscar?controller=search&orderby=position&orderway=desc&search_query=Baños&submit_search=,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.2,0,null,,0,
20200819,/buscar?controller=search&orderby=position&orderway=desc&search_query=otranto&submit_search=,5,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,0.6666666666666666,0,null,,0,
20200819,/webtte/app/login.ASP,23,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,3,0,0.13043478260869565,0,null,,0,
20200819,/ceramica-italia/2333-combo-bari-blanco-pedestal-piceno,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200819,/dr/fabricantes,6,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.16666666666666666,0,null,,0,
20200819,/buscar?search_query=Cerámica+piso&submit_search=&orderby=price&orderway=asc&orderway=asc,1,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,1,0,null,,0,
20200819,/buscar?controller=search&orderby=position&orderway=desc&search_query=Sarezzo&submit_search=,21,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,1,0,0.05555555555555555,0,null,,0,
20200819,/ceramica-italia/2927-diamante-perlado-rect-60x60,2,0,0,,0,,0,,0,,0,,0,,0,,null,,0,,2,0,1,0,null,,0,
